xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	group
1996.53961748634	1996.62431693989	1996.58196721311 1998.08493150685	time2	1996.58196721311	time2	1998.08493150685	1387
1996.62431693989	1996.70765027322	1996.66666666667 1998.08493150685	time2	1996.66666666667	time2	1998.08493150685	1458
1996.70765027322	1996.79098360656	1996.74863387978 1998.08493150685	time2	1996.74863387978	time2	1998.08493150685	1529
1996.79098360656	1996.87431693989	1996.83333333333 1998.08493150685	time2	1996.83333333333	time2	1998.08493150685	1600
1996.87431693989	1996.95765027322	1996.91530054645 1998.08493150685	time2	1996.91530054645	time2	1998.08493150685	1671
1996.95765027322	1997.04246575342	1997 1998.08493150685	time2	1997	time2	1998.08493150685	1742
1997.04246575342	1997.12328767123	1997.08493150685 1998.08493150685	time2	1997.08493150685	time2	1998.08493150685	1813
1997.12328767123	1997.20410958904	1997.16164383562 1998.08493150685	time2	1997.16164383562	time2	1998.08493150685	1884
1997.20410958904	1997.28767123288	1997.24657534247 1998.08493150685	time2	1997.24657534247	time2	1998.08493150685	1955
1997.28767123288	1997.37123287671	1997.32876712329 1998.08493150685	time2	1997.32876712329	time2	1998.08493150685	2026
1997.37123287671	1997.45479452055	1997.41369863014 1998.08493150685	time2	1997.41369863014	time2	1998.08493150685	2097
1997.45479452055	1997.53835616438	1997.49589041096 1998.08493150685	time2	1997.49589041096	time2	1998.08493150685	2168
1997.53835616438	1997.62328767123	1997.58082191781 1998.08493150685	time2	1997.58082191781	time2	1998.08493150685	2239
1997.62328767123	1997.70684931507	1997.66575342466 1998.08493150685	time2	1997.66575342466	time2	1998.08493150685	2310
1997.70684931507	1997.7904109589	1997.74794520548 1998.08493150685	time2	1997.74794520548	time2	1998.08493150685	2381
1997.7904109589	1997.87397260274	1997.83287671233 1998.08493150685	time2	1997.83287671233	time2	1998.08493150685	2452
1997.87397260274	1997.95753424658	1997.91506849315 1998.08493150685	time2	1997.91506849315	time2	1998.08493150685	2523
1997.95753424658	1998.04246575342	1998 1998.08493150685	time2	1998	time2	1998.08493150685	2594
1998.04246575342	1998.12328767123	1	time2	1998.08493150685	time2	1998.08493150685	1
1998.12328767123	1998.20410958904	1998.16164383562 1998.08493150685	time2	1998.16164383562	time2	1998.08493150685	2737
1998.20410958904	1998.28767123288	1998.24657534247 1998.08493150685	time2	1998.24657534247	time2	1998.08493150685	2808
1998.28767123288	1998.37123287671	1998.32876712329 1998.08493150685	time2	1998.32876712329	time2	1998.08493150685	2879
1998.37123287671	1998.45479452055	1998.41369863014 1998.08493150685	time2	1998.41369863014	time2	1998.08493150685	2950
1998.45479452055	1998.53835616438	1998.49589041096 1998.08493150685	time2	1998.49589041096	time2	1998.08493150685	3021
1998.53835616438	1998.62328767123	1998.58082191781 1998.08493150685	time2	1998.58082191781	time2	1998.08493150685	3092
1998.62328767123	1998.70684931507	1998.66575342466 1998.08493150685	time2	1998.66575342466	time2	1998.08493150685	3163
1998.70684931507	1998.7904109589	1998.74794520548 1998.08493150685	time2	1998.74794520548	time2	1998.08493150685	3234
1998.7904109589	1998.87397260274	1998.83287671233 1998.08493150685	time2	1998.83287671233	time2	1998.08493150685	3305
1998.87397260274	1998.95753424658	1998.91506849315 1998.08493150685	time2	1998.91506849315	time2	1998.08493150685	3376
1998.95753424658	1999.04246575342	1999 1998.08493150685	time2	1999	time2	1998.08493150685	3447
1999.04246575342	1999.12328767123	1999.08493150685 1998.08493150685	time2	1999.08493150685	time2	1998.08493150685	3518
1999.12328767123	1999.20410958904	1999.16164383562 1998.08493150685	time2	1999.16164383562	time2	1998.08493150685	3589
1999.20410958904	1999.28767123288	1999.24657534247 1998.08493150685	time2	1999.24657534247	time2	1998.08493150685	3660
1999.28767123288	1999.37123287671	1999.32876712329 1998.08493150685	time2	1999.32876712329	time2	1998.08493150685	3731
1999.37123287671	1999.45479452055	1999.41369863014 1998.08493150685	time2	1999.41369863014	time2	1998.08493150685	3802
1999.45479452055	1999.53835616438	1999.49589041096 1998.08493150685	time2	1999.49589041096	time2	1998.08493150685	3873
1999.53835616438	1999.62328767123	1999.58082191781 1998.08493150685	time2	1999.58082191781	time2	1998.08493150685	3944
1999.62328767123	1999.70684931507	1999.66575342466 1998.08493150685	time2	1999.66575342466	time2	1998.08493150685	4015
1999.70684931507	1999.7904109589	1999.74794520548 1998.08493150685	time2	1999.74794520548	time2	1998.08493150685	4086
1999.7904109589	1999.87397260274	1999.83287671233 1998.08493150685	time2	1999.83287671233	time2	1998.08493150685	4157
1999.87397260274	1999.95753424658	1999.91506849315 1998.08493150685	time2	1999.91506849315	time2	1998.08493150685	4228
1999.95753424658	2000.04234972678	2000 1998.08493150685	time2	2000	time2	1998.08493150685	4299
2000.04234972678	2000.12431693989	2000.08469945355 1998.08493150685	time2	2000.08469945355	time2	1998.08493150685	4370
2000.12431693989	2000.20628415301	2000.16393442623 1998.08493150685	time2	2000.16393442623	time2	1998.08493150685	4441
2000.20628415301	2000.28961748634	2000.24863387978 1998.08493150685	time2	2000.24863387978	time2	1998.08493150685	4512
2000.28961748634	2000.37295081967	2000.3306010929 1998.08493150685	time2	2000.3306010929	time2	1998.08493150685	4583
2000.37295081967	2000.45628415301	2000.41530054645 1998.08493150685	time2	2000.41530054645	time2	1998.08493150685	4654
2000.45628415301	2000.53961748634	2000.49726775956 1998.08493150685	time2	2000.49726775956	time2	1998.08493150685	4725
2000.53961748634	2000.62431693989	2000.58196721311 1998.08493150685	time2	2000.58196721312	time2	1998.08493150685	4796
2000.62431693989	2000.70765027322	2000.66666666667 1998.08493150685	time2	2000.66666666667	time2	1998.08493150685	4867
2000.70765027322	2000.79098360656	2000.74863387978 1998.08493150685	time2	2000.74863387978	time2	1998.08493150685	4938
2000.79098360656	2000.87431693989	2000.83333333333 1998.08493150685	time2	2000.83333333333	time2	1998.08493150685	5009
2000.87431693989	2000.95628415301	2000.91530054645 1998.08493150685	time2	2000.91530054645	time2	1998.08493150685	5080
1994.95753424658	1995.04246575342	1995 1998.16164383562	time2	1995	time2	1998.16164383562	39
1995.04246575342	1995.12328767123	1995.08493150685 1998.16164383562	time2	1995.08493150685	time2	1998.16164383562	110
1995.12328767123	1995.20410958904	1995.16164383562 1998.16164383562	time2	1995.16164383562	time2	1998.16164383562	181
1995.20410958904	1995.28767123288	1995.24657534247 1998.16164383562	time2	1995.24657534247	time2	1998.16164383562	252
1995.28767123288	1995.37123287671	1995.32876712329 1998.16164383562	time2	1995.32876712329	time2	1998.16164383562	323
1995.37123287671	1995.45479452055	1995.41369863014 1998.16164383562	time2	1995.41369863014	time2	1998.16164383562	394
1995.45479452055	1995.53835616438	1995.49589041096 1998.16164383562	time2	1995.49589041096	time2	1998.16164383562	465
1995.53835616438	1995.62328767123	1995.58082191781 1998.16164383562	time2	1995.58082191781	time2	1998.16164383562	536
1995.62328767123	1995.70684931507	1995.66575342466 1998.16164383562	time2	1995.66575342466	time2	1998.16164383562	607
1995.70684931507	1995.7904109589	1995.74794520548 1998.16164383562	time2	1995.74794520548	time2	1998.16164383562	678
1995.7904109589	1995.87397260274	1995.83287671233 1998.16164383562	time2	1995.83287671233	time2	1998.16164383562	749
1995.87397260274	1995.95753424658	1995.91506849315 1998.16164383562	time2	1995.91506849315	time2	1998.16164383562	820
1995.95753424658	1996.04234972678	1996 1998.16164383562	time2	1996	time2	1998.16164383562	891
1996.04234972678	1996.12431693989	1996.08469945355 1998.16164383562	time2	1996.08469945355	time2	1998.16164383562	962
1996.12431693989	1996.20628415301	1996.16393442623 1998.16164383562	time2	1996.16393442623	time2	1998.16164383562	1033
1996.20628415301	1996.28961748634	1996.24863387978 1998.16164383562	time2	1996.24863387978	time2	1998.16164383562	1104
1996.28961748634	1996.37295081967	1996.3306010929 1998.16164383562	time2	1996.3306010929	time2	1998.16164383562	1175
1996.37295081967	1996.45628415301	1996.41530054645 1998.16164383562	time2	1996.41530054645	time2	1998.16164383562	1246
1996.45628415301	1996.53961748634	1996.49726775956 1998.16164383562	time2	1996.49726775956	time2	1998.16164383562	1317
1996.53961748634	1996.62431693989	1996.58196721311 1998.16164383562	time2	1996.58196721311	time2	1998.16164383562	1388
1996.62431693989	1996.70765027322	1996.66666666667 1998.16164383562	time2	1996.66666666667	time2	1998.16164383562	1459
1996.70765027322	1996.79098360656	1996.74863387978 1998.16164383562	time2	1996.74863387978	time2	1998.16164383562	1530
1996.79098360656	1996.87431693989	1996.83333333333 1998.16164383562	time2	1996.83333333333	time2	1998.16164383562	1601
1996.87431693989	1996.95765027322	1996.91530054645 1998.16164383562	time2	1996.91530054645	time2	1998.16164383562	1672
1996.95765027322	1997.04246575342	1997 1998.16164383562	time2	1997	time2	1998.16164383562	1743
1997.04246575342	1997.12328767123	1997.08493150685 1998.16164383562	time2	1997.08493150685	time2	1998.16164383562	1814
1997.12328767123	1997.20410958904	1997.16164383562 1998.16164383562	time2	1997.16164383562	time2	1998.16164383562	1885
1997.20410958904	1997.28767123288	1997.24657534247 1998.16164383562	time2	1997.24657534247	time2	1998.16164383562	1956
1997.28767123288	1997.37123287671	1997.32876712329 1998.16164383562	time2	1997.32876712329	time2	1998.16164383562	2027
1997.37123287671	1997.45479452055	1997.41369863014 1998.16164383562	time2	1997.41369863014	time2	1998.16164383562	2098
1997.45479452055	1997.53835616438	1997.49589041096 1998.16164383562	time2	1997.49589041096	time2	1998.16164383562	2169
1997.53835616438	1997.62328767123	1997.58082191781 1998.16164383562	time2	1997.58082191781	time2	1998.16164383562	2240
1997.62328767123	1997.70684931507	1997.66575342466 1998.16164383562	time2	1997.66575342466	time2	1998.16164383562	2311
1997.70684931507	1997.7904109589	1997.74794520548 1998.16164383562	time2	1997.74794520548	time2	1998.16164383562	2382
1997.7904109589	1997.87397260274	1997.83287671233 1998.16164383562	time2	1997.83287671233	time2	1998.16164383562	2453
1997.87397260274	1997.95753424658	1997.91506849315 1998.16164383562	time2	1997.91506849315	time2	1998.16164383562	2524
1997.95753424658	1998.04246575342	1998 1998.16164383562	time2	1998	time2	1998.16164383562	2595
1998.04246575342	1998.12328767123	1998.08493150685 1998.16164383562	time2	1998.08493150685	time2	1998.16164383562	2666
1998.12328767123	1998.20410958904	1	time2	1998.16164383562	time2	1998.16164383562	1
1998.20410958904	1998.28767123288	1998.24657534247 1998.16164383562	time2	1998.24657534247	time2	1998.16164383562	2809
1998.28767123288	1998.37123287671	1998.32876712329 1998.16164383562	time2	1998.32876712329	time2	1998.16164383562	2880
1998.37123287671	1998.45479452055	1998.41369863014 1998.16164383562	time2	1998.41369863014	time2	1998.16164383562	2951
1998.45479452055	1998.53835616438	1998.49589041096 1998.16164383562	time2	1998.49589041096	time2	1998.16164383562	3022
1998.53835616438	1998.62328767123	1998.58082191781 1998.16164383562	time2	1998.58082191781	time2	1998.16164383562	3093
1998.62328767123	1998.70684931507	1998.66575342466 1998.16164383562	time2	1998.66575342466	time2	1998.16164383562	3164
1998.70684931507	1998.7904109589	1998.74794520548 1998.16164383562	time2	1998.74794520548	time2	1998.16164383562	3235
1998.7904109589	1998.87397260274	1998.83287671233 1998.16164383562	time2	1998.83287671233	time2	1998.16164383562	3306
1998.87397260274	1998.95753424658	1998.91506849315 1998.16164383562	time2	1998.91506849315	time2	1998.16164383562	3377
1998.95753424658	1999.04246575342	1999 1998.16164383562	time2	1999	time2	1998.16164383562	3448
1999.04246575342	1999.12328767123	1999.08493150685 1998.16164383562	time2	1999.08493150685	time2	1998.16164383562	3519
1999.12328767123	1999.20410958904	1999.16164383562 1998.16164383562	time2	1999.16164383562	time2	1998.16164383562	3590
1999.20410958904	1999.28767123288	1999.24657534247 1998.16164383562	time2	1999.24657534247	time2	1998.16164383562	3661
1999.28767123288	1999.37123287671	1999.32876712329 1998.16164383562	time2	1999.32876712329	time2	1998.16164383562	3732
1999.37123287671	1999.45479452055	1999.41369863014 1998.16164383562	time2	1999.41369863014	time2	1998.16164383562	3803
1999.45479452055	1999.53835616438	1999.49589041096 1998.16164383562	time2	1999.49589041096	time2	1998.16164383562	3874
1999.53835616438	1999.62328767123	1999.58082191781 1998.16164383562	time2	1999.58082191781	time2	1998.16164383562	3945
1999.62328767123	1999.70684931507	1999.66575342466 1998.16164383562	time2	1999.66575342466	time2	1998.16164383562	4016
1999.70684931507	1999.7904109589	1999.74794520548 1998.16164383562	time2	1999.74794520548	time2	1998.16164383562	4087
1999.7904109589	1999.87397260274	1999.83287671233 1998.16164383562	time2	1999.83287671233	time2	1998.16164383562	4158
1999.87397260274	1999.95753424658	1999.91506849315 1998.16164383562	time2	1999.91506849315	time2	1998.16164383562	4229
1999.95753424658	2000.04234972678	2000 1998.16164383562	time2	2000	time2	1998.16164383562	4300
2000.04234972678	2000.12431693989	2000.08469945355 1998.16164383562	time2	2000.08469945355	time2	1998.16164383562	4371
2000.12431693989	2000.20628415301	2000.16393442623 1998.16164383562	time2	2000.16393442623	time2	1998.16164383562	4442
2000.20628415301	2000.28961748634	2000.24863387978 1998.16164383562	time2	2000.24863387978	time2	1998.16164383562	4513
2000.28961748634	2000.37295081967	2000.3306010929 1998.16164383562	time2	2000.3306010929	time2	1998.16164383562	4584
2000.37295081967	2000.45628415301	2000.41530054645 1998.16164383562	time2	2000.41530054645	time2	1998.16164383562	4655
2000.45628415301	2000.53961748634	2000.49726775956 1998.16164383562	time2	2000.49726775956	time2	1998.16164383562	4726
2000.53961748634	2000.62431693989	2000.58196721311 1998.16164383562	time2	2000.58196721312	time2	1998.16164383562	4797
2000.62431693989	2000.70765027322	2000.66666666667 1998.16164383562	time2	2000.66666666667	time2	1998.16164383562	4868
2000.70765027322	2000.79098360656	2000.74863387978 1998.16164383562	time2	2000.74863387978	time2	1998.16164383562	4939
2000.79098360656	2000.87431693989	2000.83333333333 1998.16164383562	time2	2000.83333333333	time2	1998.16164383562	5010
2000.87431693989	2000.95628415301	2000.91530054645 1998.16164383562	time2	2000.91530054645	time2	1998.16164383562	5081
1994.95753424658	1995.04246575342	1995 1998.24657534247	time2	1995	time2	1998.24657534247	40
1995.04246575342	1995.12328767123	1995.08493150685 1998.24657534247	time2	1995.08493150685	time2	1998.24657534247	111
1995.12328767123	1995.20410958904	1995.16164383562 1998.24657534247	time2	1995.16164383562	time2	1998.24657534247	182
1995.20410958904	1995.28767123288	1995.24657534247 1998.24657534247	time2	1995.24657534247	time2	1998.24657534247	253
1995.28767123288	1995.37123287671	1995.32876712329 1998.24657534247	time2	1995.32876712329	time2	1998.24657534247	324
1995.37123287671	1995.45479452055	1995.41369863014 1998.24657534247	time2	1995.41369863014	time2	1998.24657534247	395
1995.45479452055	1995.53835616438	1995.49589041096 1998.24657534247	time2	1995.49589041096	time2	1998.24657534247	466
1995.53835616438	1995.62328767123	1995.58082191781 1998.24657534247	time2	1995.58082191781	time2	1998.24657534247	537
1995.62328767123	1995.70684931507	1995.66575342466 1998.24657534247	time2	1995.66575342466	time2	1998.24657534247	608
1995.70684931507	1995.7904109589	1995.74794520548 1998.24657534247	time2	1995.74794520548	time2	1998.24657534247	679
1995.7904109589	1995.87397260274	1995.83287671233 1998.24657534247	time2	1995.83287671233	time2	1998.24657534247	750
1995.87397260274	1995.95753424658	1995.91506849315 1998.24657534247	time2	1995.91506849315	time2	1998.24657534247	821
1995.95753424658	1996.04234972678	1996 1998.24657534247	time2	1996	time2	1998.24657534247	892
1996.04234972678	1996.12431693989	1996.08469945355 1998.24657534247	time2	1996.08469945355	time2	1998.24657534247	963
1996.12431693989	1996.20628415301	1996.16393442623 1998.24657534247	time2	1996.16393442623	time2	1998.24657534247	1034
1996.20628415301	1996.28961748634	1996.24863387978 1998.24657534247	time2	1996.24863387978	time2	1998.24657534247	1105
1996.28961748634	1996.37295081967	1996.3306010929 1998.24657534247	time2	1996.3306010929	time2	1998.24657534247	1176
1996.37295081967	1996.45628415301	1996.41530054645 1998.24657534247	time2	1996.41530054645	time2	1998.24657534247	1247
1996.45628415301	1996.53961748634	1996.49726775956 1998.24657534247	time2	1996.49726775956	time2	1998.24657534247	1318
1996.53961748634	1996.62431693989	1996.58196721311 1998.24657534247	time2	1996.58196721311	time2	1998.24657534247	1389
1996.62431693989	1996.70765027322	1996.66666666667 1998.24657534247	time2	1996.66666666667	time2	1998.24657534247	1460
1996.70765027322	1996.79098360656	1996.74863387978 1998.24657534247	time2	1996.74863387978	time2	1998.24657534247	1531
1996.79098360656	1996.87431693989	1996.83333333333 1998.24657534247	time2	1996.83333333333	time2	1998.24657534247	1602
1996.87431693989	1996.95765027322	1996.91530054645 1998.24657534247	time2	1996.91530054645	time2	1998.24657534247	1673
1996.95765027322	1997.04246575342	1997 1998.24657534247	time2	1997	time2	1998.24657534247	1744
1997.04246575342	1997.12328767123	1997.08493150685 1998.24657534247	time2	1997.08493150685	time2	1998.24657534247	1815
1997.12328767123	1997.20410958904	1997.16164383562 1998.24657534247	time2	1997.16164383562	time2	1998.24657534247	1886
1997.20410958904	1997.28767123288	1997.24657534247 1998.24657534247	time2	1997.24657534247	time2	1998.24657534247	1957
1997.28767123288	1997.37123287671	1997.32876712329 1998.24657534247	time2	1997.32876712329	time2	1998.24657534247	2028
1997.37123287671	1997.45479452055	1997.41369863014 1998.24657534247	time2	1997.41369863014	time2	1998.24657534247	2099
1997.45479452055	1997.53835616438	1997.49589041096 1998.24657534247	time2	1997.49589041096	time2	1998.24657534247	2170
1997.53835616438	1997.62328767123	1997.58082191781 1998.24657534247	time2	1997.58082191781	time2	1998.24657534247	2241
1997.62328767123	1997.70684931507	1997.66575342466 1998.24657534247	time2	1997.66575342466	time2	1998.24657534247	2312
1997.70684931507	1997.7904109589	1997.74794520548 1998.24657534247	time2	1997.74794520548	time2	1998.24657534247	2383
1997.7904109589	1997.87397260274	1997.83287671233 1998.24657534247	time2	1997.83287671233	time2	1998.24657534247	2454
1997.87397260274	1997.95753424658	1997.91506849315 1998.24657534247	time2	1997.91506849315	time2	1998.24657534247	2525
1997.95753424658	1998.04246575342	1998 1998.24657534247	time2	1998	time2	1998.24657534247	2596
1998.04246575342	1998.12328767123	1998.08493150685 1998.24657534247	time2	1998.08493150685	time2	1998.24657534247	2667
1998.12328767123	1998.20410958904	1998.16164383562 1998.24657534247	time2	1998.16164383562	time2	1998.24657534247	2738
1998.20410958904	1998.28767123288	1	time2	1998.24657534247	time2	1998.24657534247	1
1998.28767123288	1998.37123287671	1998.32876712329 1998.24657534247	time2	1998.32876712329	time2	1998.24657534247	2881
1998.37123287671	1998.45479452055	1998.41369863014 1998.24657534247	time2	1998.41369863014	time2	1998.24657534247	2952
1998.45479452055	1998.53835616438	1998.49589041096 1998.24657534247	time2	1998.49589041096	time2	1998.24657534247	3023
1998.53835616438	1998.62328767123	1998.58082191781 1998.24657534247	time2	1998.58082191781	time2	1998.24657534247	3094
1998.62328767123	1998.70684931507	1998.66575342466 1998.24657534247	time2	1998.66575342466	time2	1998.24657534247	3165
1998.70684931507	1998.7904109589	1998.74794520548 1998.24657534247	time2	1998.74794520548	time2	1998.24657534247	3236
1998.7904109589	1998.87397260274	1998.83287671233 1998.24657534247	time2	1998.83287671233	time2	1998.24657534247	3307
1998.87397260274	1998.95753424658	1998.91506849315 1998.24657534247	time2	1998.91506849315	time2	1998.24657534247	3378
1998.95753424658	1999.04246575342	1999 1998.24657534247	time2	1999	time2	1998.24657534247	3449
1999.04246575342	1999.12328767123	1999.08493150685 1998.24657534247	time2	1999.08493150685	time2	1998.24657534247	3520
1999.12328767123	1999.20410958904	1999.16164383562 1998.24657534247	time2	1999.16164383562	time2	1998.24657534247	3591
1999.20410958904	1999.28767123288	1999.24657534247 1998.24657534247	time2	1999.24657534247	time2	1998.24657534247	3662
1999.28767123288	1999.37123287671	1999.32876712329 1998.24657534247	time2	1999.32876712329	time2	1998.24657534247	3733
1999.37123287671	1999.45479452055	1999.41369863014 1998.24657534247	time2	1999.41369863014	time2	1998.24657534247	3804
1999.45479452055	1999.53835616438	1999.49589041096 1998.24657534247	time2	1999.49589041096	time2	1998.24657534247	3875
1999.53835616438	1999.62328767123	1999.58082191781 1998.24657534247	time2	1999.58082191781	time2	1998.24657534247	3946
1999.62328767123	1999.70684931507	1999.66575342466 1998.24657534247	time2	1999.66575342466	time2	1998.24657534247	4017
1999.70684931507	1999.7904109589	1999.74794520548 1998.24657534247	time2	1999.74794520548	time2	1998.24657534247	4088
1999.7904109589	1999.87397260274	1999.83287671233 1998.24657534247	time2	1999.83287671233	time2	1998.24657534247	4159
1999.87397260274	1999.95753424658	1999.91506849315 1998.24657534247	time2	1999.91506849315	time2	1998.24657534247	4230
1999.95753424658	2000.04234972678	2000 1998.24657534247	time2	2000	time2	1998.24657534247	4301
2000.04234972678	2000.12431693989	2000.08469945355 1998.24657534247	time2	2000.08469945355	time2	1998.24657534247	4372
2000.12431693989	2000.20628415301	2000.16393442623 1998.24657534247	time2	2000.16393442623	time2	1998.24657534247	4443
2000.20628415301	2000.28961748634	2000.24863387978 1998.24657534247	time2	2000.24863387978	time2	1998.24657534247	4514
2000.28961748634	2000.37295081967	2000.3306010929 1998.24657534247	time2	2000.3306010929	time2	1998.24657534247	4585
2000.37295081967	2000.45628415301	2000.41530054645 1998.24657534247	time2	2000.41530054645	time2	1998.24657534247	4656
2000.45628415301	2000.53961748634	2000.49726775956 1998.24657534247	time2	2000.49726775956	time2	1998.24657534247	4727
2000.53961748634	2000.62431693989	2000.58196721311 1998.24657534247	time2	2000.58196721312	time2	1998.24657534247	4798
2000.62431693989	2000.70765027322	2000.66666666667 1998.24657534247	time2	2000.66666666667	time2	1998.24657534247	4869
2000.70765027322	2000.79098360656	2000.74863387978 1998.24657534247	time2	2000.74863387978	time2	1998.24657534247	4940
2000.79098360656	2000.87431693989	2000.83333333333 1998.24657534247	time2	2000.83333333333	time2	1998.24657534247	5011
2000.87431693989	2000.95628415301	2000.91530054645 1998.24657534247	time2	2000.91530054645	time2	1998.24657534247	5082
1994.95753424658	1995.04246575342	1995 1998.32876712329	time2	1995	time2	1998.32876712329	41
1995.04246575342	1995.12328767123	1995.08493150685 1998.32876712329	time2	1995.08493150685	time2	1998.32876712329	112
1995.12328767123	1995.20410958904	1995.16164383562 1998.32876712329	time2	1995.16164383562	time2	1998.32876712329	183
1995.20410958904	1995.28767123288	1995.24657534247 1998.32876712329	time2	1995.24657534247	time2	1998.32876712329	254
1995.28767123288	1995.37123287671	1995.32876712329 1998.32876712329	time2	1995.32876712329	time2	1998.32876712329	325
1995.37123287671	1995.45479452055	1995.41369863014 1998.32876712329	time2	1995.41369863014	time2	1998.32876712329	396
1995.45479452055	1995.53835616438	1995.49589041096 1998.32876712329	time2	1995.49589041096	time2	1998.32876712329	467
1995.53835616438	1995.62328767123	1995.58082191781 1998.32876712329	time2	1995.58082191781	time2	1998.32876712329	538
1995.62328767123	1995.70684931507	1995.66575342466 1998.32876712329	time2	1995.66575342466	time2	1998.32876712329	609
1995.70684931507	1995.7904109589	1995.74794520548 1998.32876712329	time2	1995.74794520548	time2	1998.32876712329	680
1995.7904109589	1995.87397260274	1995.83287671233 1998.32876712329	time2	1995.83287671233	time2	1998.32876712329	751
1995.87397260274	1995.95753424658	1995.91506849315 1998.32876712329	time2	1995.91506849315	time2	1998.32876712329	822
1995.95753424658	1996.04234972678	1996 1998.32876712329	time2	1996	time2	1998.32876712329	893
1996.04234972678	1996.12431693989	1996.08469945355 1998.32876712329	time2	1996.08469945355	time2	1998.32876712329	964
1996.12431693989	1996.20628415301	1996.16393442623 1998.32876712329	time2	1996.16393442623	time2	1998.32876712329	1035
1996.20628415301	1996.28961748634	1996.24863387978 1998.32876712329	time2	1996.24863387978	time2	1998.32876712329	1106
1996.28961748634	1996.37295081967	1996.3306010929 1998.32876712329	time2	1996.3306010929	time2	1998.32876712329	1177
1996.37295081967	1996.45628415301	1996.41530054645 1998.32876712329	time2	1996.41530054645	time2	1998.32876712329	1248
1996.45628415301	1996.53961748634	1996.49726775956 1998.32876712329	time2	1996.49726775956	time2	1998.32876712329	1319
1996.53961748634	1996.62431693989	1996.58196721311 1998.32876712329	time2	1996.58196721311	time2	1998.32876712329	1390
1996.62431693989	1996.70765027322	1996.66666666667 1998.32876712329	time2	1996.66666666667	time2	1998.32876712329	1461
1996.70765027322	1996.79098360656	1996.74863387978 1998.32876712329	time2	1996.74863387978	time2	1998.32876712329	1532
1996.79098360656	1996.87431693989	1996.83333333333 1998.32876712329	time2	1996.83333333333	time2	1998.32876712329	1603
1996.87431693989	1996.95765027322	1996.91530054645 1998.32876712329	time2	1996.91530054645	time2	1998.32876712329	1674
1996.95765027322	1997.04246575342	1997 1998.32876712329	time2	1997	time2	1998.32876712329	1745
1997.04246575342	1997.12328767123	1997.08493150685 1998.32876712329	time2	1997.08493150685	time2	1998.32876712329	1816
1997.12328767123	1997.20410958904	1997.16164383562 1998.32876712329	time2	1997.16164383562	time2	1998.32876712329	1887
1997.20410958904	1997.28767123288	1997.24657534247 1998.32876712329	time2	1997.24657534247	time2	1998.32876712329	1958
1997.28767123288	1997.37123287671	1997.32876712329 1998.32876712329	time2	1997.32876712329	time2	1998.32876712329	2029
1997.37123287671	1997.45479452055	1997.41369863014 1998.32876712329	time2	1997.41369863014	time2	1998.32876712329	2100
1997.45479452055	1997.53835616438	1997.49589041096 1998.32876712329	time2	1997.49589041096	time2	1998.32876712329	2171
1997.53835616438	1997.62328767123	1997.58082191781 1998.32876712329	time2	1997.58082191781	time2	1998.32876712329	2242
1997.62328767123	1997.70684931507	1997.66575342466 1998.32876712329	time2	1997.66575342466	time2	1998.32876712329	2313
1997.70684931507	1997.7904109589	1997.74794520548 1998.32876712329	time2	1997.74794520548	time2	1998.32876712329	2384
1997.7904109589	1997.87397260274	1997.83287671233 1998.32876712329	time2	1997.83287671233	time2	1998.32876712329	2455
1997.87397260274	1997.95753424658	1997.91506849315 1998.32876712329	time2	1997.91506849315	time2	1998.32876712329	2526
1997.95753424658	1998.04246575342	1998 1998.32876712329	time2	1998	time2	1998.32876712329	2597
1998.04246575342	1998.12328767123	1998.08493150685 1998.32876712329	time2	1998.08493150685	time2	1998.32876712329	2668
1998.12328767123	1998.20410958904	1998.16164383562 1998.32876712329	time2	1998.16164383562	time2	1998.32876712329	2739
1998.20410958904	1998.28767123288	1998.24657534247 1998.32876712329	time2	1998.24657534247	time2	1998.32876712329	2810
1998.28767123288	1998.37123287671	1	time2	1998.32876712329	time2	1998.32876712329	1
1998.37123287671	1998.45479452055	1998.41369863014 1998.32876712329	time2	1998.41369863014	time2	1998.32876712329	2953
1998.45479452055	1998.53835616438	1998.49589041096 1998.32876712329	time2	1998.49589041096	time2	1998.32876712329	3024
1998.53835616438	1998.62328767123	1998.58082191781 1998.32876712329	time2	1998.58082191781	time2	1998.32876712329	3095
1998.62328767123	1998.70684931507	1998.66575342466 1998.32876712329	time2	1998.66575342466	time2	1998.32876712329	3166
1998.70684931507	1998.7904109589	1998.74794520548 1998.32876712329	time2	1998.74794520548	time2	1998.32876712329	3237
1998.7904109589	1998.87397260274	1998.83287671233 1998.32876712329	time2	1998.83287671233	time2	1998.32876712329	3308
1998.87397260274	1998.95753424658	1998.91506849315 1998.32876712329	time2	1998.91506849315	time2	1998.32876712329	3379
1998.95753424658	1999.04246575342	1999 1998.32876712329	time2	1999	time2	1998.32876712329	3450
1999.04246575342	1999.12328767123	1999.08493150685 1998.32876712329	time2	1999.08493150685	time2	1998.32876712329	3521
1999.12328767123	1999.20410958904	1999.16164383562 1998.32876712329	time2	1999.16164383562	time2	1998.32876712329	3592
1999.20410958904	1999.28767123288	1999.24657534247 1998.32876712329	time2	1999.24657534247	time2	1998.32876712329	3663
1999.28767123288	1999.37123287671	1999.32876712329 1998.32876712329	time2	1999.32876712329	time2	1998.32876712329	3734
